Unnamed: 0,Model,ara-Arab,ben-Beng,deu-Latn,eng-Latn,fra-Latn,hin-Deva,ind-Latn,jpn-Jpan,kor-Hang,mar-Deva,por-Latn,rus-Cyrl,spa-Latn,swa-Latn,tam-Taml,tel-Telu,tur-Latn,urd-Arab,vie-Latn,zho-Hans
97.0,GIST-large-Embedding-v0,8.245310344827587,9.625,37.13455882352941,33.037962585034016,50.751714285714286,8.022444444444444,46.1304,24.2608,21.711,9.267,70.86479999999999,23.9132,38.80324242424243,21.604,10.38325,7.192000000000001,41.22475,9.337833333333334,26.69859375,16.685636363636362
98.0,granite-embedding-125m-english,7.068620689655172,5.83675,37.62579411764706,35.79796598639456,49.82842857142857,7.699111111111111,48.964,23.693400000000004,20.34675,8.387,70.2776,18.261,39.38039393939394,27.147,7.63525,8.6408,48.09725,8.279166666666667,27.43553125,14.744484848484849
99.0,gte-large,7.471000000000001,5.38,38.668470588235294,33.06096598639456,49.03585714285714,6.414111111111111,50.35179999999999,26.0532,19.0505,5.18775,74.8682,26.9808,40.51048484848485,27.302,7.990500000000001,7.0214,46.514500000000005,6.2515,27.913656250000003,17.602151515151515
100.0,UAE-Large-V1,7.650896551724139,5.577375,37.43208823529412,32.08530952380953,49.873428571428576,6.997666666666666,47.403200000000005,24.7024,21.83775,6.9165,71.229,24.2968,38.632666666666665,28.774,7.701,7.086,42.30425,6.816499999999999,27.3973125,16.758
101.0,text2vec-base-multilingual,31.76634482758621,7.754875,33.75585294117647,27.56869387755102,34.420857142857145,27.03138888888889,44.6954,41.6352,36.36225,21.20875,50.7946,44.9738,36.20345454545454,8.601,12.04875,10.12,43.941,25.651166666666665,35.6739375,23.633636363636366
102.0,nomic-embed-text-v1-ablated,7.740379310344828,8.230375,35.82558823529411,29.640809523809526,46.70971428571429,8.558583333333333,45.82780000000001,26.677,18.64325,9.851,70.8732,17.7728,36.02681818181818,28.159,10.766,6.3188,44.60575,9.464833333333331,24.48778125,16.495545454545454
103.0,e5-large,7.299482758620688,5.276125,39.54105882352941,32.03359523809524,51.45114285714285,7.735249999999999,49.702200000000005,17.4624,18.01625,6.651,77.728,12.5882,41.37836363636364,27.953,8.89775,6.4528,50.393,5.969,26.9480625,15.188151515151516
104.0,sgpt-bloom-7b1-msmarco,21.400344827586206,25.00525,27.561823529411768,25.57281292517007,39.788428571428575,24.423694444444443,30.560200000000005,29.466800000000003,16.240750000000002,27.53325,56.2706,20.068,31.555151515151515,29.733,35.749750000000006,32.3308,20.697,18.80483333333333,32.53503125,33.63936363636363
105.0,mxbai-embed-large-v1,7.300206896551724,5.4305,36.61570588235294,31.51793197278912,48.54314285714286,6.665388888888889,46.4786,23.674,20.667,6.50925,69.7638,23.0886,38.09312121212121,26.531,7.201499999999999,7.204200000000001,41.97075,6.603666666666667,26.73115625,16.702303030303028
106.0,Cohere-embed-english-light-v3.0,6.607310344827587,3.777625,35.79667647058824,30.493714285714287,49.434428571428576,8.373305555555556,46.134,26.7184,14.658749999999998,7.465249999999999,71.414,21.6404,37.898242424242426,31.007,7.6625,6.476400000000002,46.99425,6.333666666666667,25.75553125,16.30960606060606
107.0,snowflake-arctic-embed-l,7.62896551724138,3.15925,40.81991176470588,33.28144557823129,53.88671428571429,6.8533333333333335,51.42439999999999,17.149399999999996,16.14,5.3335,78.387,9.575,42.89048484848485,33.718,7.074,6.331600000000001,49.639,4.722833333333334,29.1754375,14.39951515151515
108.0,bge-base-en-v1.5,6.940827586206896,5.508125,34.24044117647059,29.761227891156462,45.885,6.699388888888888,46.1704,24.077200000000005,19.15775,7.065499999999999,68.35799999999999,18.9974,35.64760606060606,31.609,9.432,6.7854,45.72925,6.418,23.56128125,16.273878787878786
109.0,speed-embedding-7b-instruct,16.166285714285713,39.33228571428572,26.20418181818182,21.65241095890411,32.76116666666666,26.79208571428572,41.57775,65.63325,67.24900000000001,37.99825,53.8362,55.43625,24.80646875,,30.309,26.713750000000005,51.69625,32.781333333333336,28.560875000000003,28.280218750000003
110.0,gte-base,7.070620689655172,4.335999999999999,34.55979411764706,30.828744897959183,45.53485714285714,5.917138888888889,46.7166,25.1888,17.85325,5.2315000000000005,70.11480000000002,18.7882,36.81721212121212,26.163,9.195,6.9118,46.065,4.807833333333333,23.897,16.78815151515152
111.0,nomic-embed-text-v1,7.637448275862068,5.829,34.50835294117647,28.900782312925173,44.93185714285715,7.517194444444445,43.8406,24.6336,16.967750000000002,7.080500000000001,67.918,18.5842,34.39721212121212,21.513,8.51225,6.5822,42.123,7.734333333333334,22.86703125,16.251151515151513
112.0,GIST-Embedding-v0,6.955413793103447,5.0915,32.88129411764706,30.559391156462585,45.059,6.64438888888889,43.553,23.506,18.24,7.656499999999999,66.50500000000001,18.0816,34.80818181818182,23.646,9.563,6.8302000000000005,42.698,6.942666666666667,22.82090625,16.115878787878792
113.0,snowflake-arctic-embed-m,6.417172413793104,3.147625,37.47811764705882,32.71904421768708,51.57085714285714,6.868194444444445,50.4154,13.863799999999998,16.857249999999997,5.5295000000000005,74.882,9.9294,40.129393939393935,31.78,6.013,6.665400000000001,43.742,5.252666666666666,25.82490625,13.771575757575755
114.0,snowflake-arctic-embed-m-long,7.073379310344828,3.958875,37.29352941176471,32.765795918367346,47.72757142857143,6.747611111111112,45.10340000000001,19.3954,15.439,4.9695,71.75019999999999,10.708,39.39751515151515,25.046000000000003,6.8095,6.2366,41.0365,7.910166666666667,26.712468750000003,14.809939393939391
115.0,mmlw-e5-large,7.141310344827587,6.969875,33.697,31.84668027210884,42.37171428571428,8.389722222222222,38.8378,17.901400000000002,15.87675,7.527749999999999,65.0918,13.927600000000002,35.807212121212125,5.584,8.1145,7.749,36.327,10.122833333333332,22.843875,14.90187878787879
116.0,snowflake-arctic-embed-m-v1.5,6.373379310344827,3.509375,34.67505882352941,30.833659863945577,48.46971428571428,7.286194444444444,46.2162,13.4774,15.95375,6.2490000000000006,69.50420000000001,8.6086,37.714060606060606,30.449,6.787,6.666600000000001,37.469,4.860333333333333,25.423625,14.185424242424242
117.0,stella-base-en-v2,6.293379310344828,5.331875,30.77058823529412,29.58516666666667,43.069,6.504333333333332,40.4796,21.0858,18.09775,7.68225,63.59600000000001,14.209,33.073454545454545,19.244,8.83675,6.6796,37.33175,6.9215,22.21646875,15.142848484848484
118.0,e5-base,6.097793103448276,4.68075,35.361294117647056,30.49363605442177,48.56714285714286,5.860305555555556,46.6574,12.3204,16.0295,5.0385,74.0954,8.2232,37.47975757575757,24.953,7.32775,6.514800000000001,45.59975,6.1115,22.851375,13.158848484848484
119.0,LLM2Vec-Mistral-7B-Instruct-v2-mntp-unsup-simcse,7.00303448275862,19.95625,17.346088235294115,16.778574829931973,23.20342857142857,13.219805555555556,25.445,38.5854,44.02,23.75825,45.5248,32.1046,16.55842424242424,10.375,16.08425,14.9422,38.4235,16.207166666666666,14.9485625,14.781272727272729
120.0,e5-small-v2,4.714931034482758,3.351,34.43317647058824,29.114625850340136,44.81628571428571,6.761944444444444,43.9182,21.9094,12.476499999999998,6.952500000000001,70.8654,11.9574,36.735515151515145,26.268,7.122500000000001,5.918399999999999,44.087,4.942333333333334,24.63946875,14.314212121212122
121.0,e5-base-4k,6.100965517241379,3.89075,34.08285294117647,29.992925170068023,43.346428571428575,7.045916666666667,39.9548,20.7286,15.014,6.721250000000001,67.7082,13.2156,35.81857575757576,12.556,7.924749999999999,6.5114,39.15125,6.418833333333334,21.92159375,12.958151515151512
122.0,gte-small,6.337000000000001,3.697125,32.05867647058824,27.614401360544218,41.961000000000006,4.743694444444444,43.8108,24.1774,16.385250000000003,4.27125,65.90939999999999,14.8952,33.43751515151515,28.212,7.069500000000001,6.566999999999999,37.65825,5.9063333333333325,23.448,15.48409090909091
123.0,udever-bloom-1b1,14.183344827586208,27.771625,10.816999999999998,15.173268551236747,29.293000000000003,26.843333333333337,22.8172,22.257600000000004,14.99025,28.67025,30.6436,9.0,23.07051515151515,6.988,32.09925,23.4938,13.934,13.783833333333332,26.73325,20.26051515151515
124.0,nomic-embed-text-v1.5,5.998655172413793,5.358375,29.09947058823529,25.845472789115647,40.88757142857143,6.205444444444445,40.062,23.2882,15.67975,7.48075,63.74359999999999,16.686999999999998,29.00121212121212,18.38,8.415000000000001,6.6206000000000005,39.7685,6.516833333333333,18.4003125,14.312030303030305
125.0,bge-small-en-v1.5,5.942965517241379,3.27525,30.93679411764705,26.33784353741497,41.873428571428576,5.225833333333333,41.3288,23.0864,16.85025,5.16525,63.53899999999999,14.333000000000002,32.59169696969697,30.781,6.79525,6.510000000000001,38.07375,5.688000000000001,23.08834375,14.948515151515153
126.0,gte-multilingual-base,67.4753448275862,72.68,71.98537931034483,62.990530612244896,29.322,71.89765517241379,50.473,66.434,,,,63.903,73.57968965517242,69.92,,83.12,,,72.08475,73.07893103448275
127.0,snowflake-arctic-embed-s,5.58548275862069,2.780625,33.81041176470588,29.05480952380952,50.195,5.664916666666667,47.6752,8.6038,13.67525,4.80825,71.0568,6.529399999999999,36.63845454545454,31.079,6.76325,6.1946,43.96475,4.704833333333333,24.6353125,11.10609090909091
128.0,granite-embedding-30m-english,6.70148275862069,3.070875,32.71311764705882,31.595248299319728,40.968714285714285,6.602722222222222,40.8182,18.461,17.22625,5.56325,59.4866,10.3616,33.39866666666667,22.496,5.05425,5.6706,40.166,6.358666666666666,23.85146875,14.031515151515151
129.0,MedEmbed-small-v0.1,5.562310344827586,3.37575,30.46247058823529,25.35246258503401,40.584428571428575,4.944750000000001,40.57039999999999,22.1312,16.68625,5.376,63.947,15.7104,32.093,25.167,6.9967500000000005,6.3858,35.91975,5.197833333333333,22.2733125,14.097363636363635
130.0,NoInstruct-small-Embedding-v0,6.13348275862069,3.7195,28.442941176470587,26.61973809523809,40.66885714285714,5.424166666666666,39.339,20.891,15.299499999999998,4.70675,59.80160000000001,15.2526,30.25412121212121,21.519,6.4805,6.5634,34.04775,5.739,21.0756875,14.176
131.0,LaBSE-ru-turbo,5.632034482758621,3.22025,32.52079411764706,30.82381632653061,39.380428571428574,5.588361111111111,34.3014,3.1084,9.33925,4.35675,57.69420000000001,83.07860000000001,32.222606060606054,19.659,6.1665,5.5884,37.14325,5.676666666666667,23.7533125,9.477484848484847
132.0,e5-small,5.56596551724138,2.736375,32.21164705882353,26.6015612244898,43.84514285714286,5.5841666666666665,41.0464,9.2834,13.932750000000002,4.77725,69.5068,6.731200000000001,34.62163636363636,25.664,6.32175,6.094999999999999,43.33175,4.848166666666667,21.43959375,11.268333333333333
133.0,GIST-small-Embedding-v0,6.171310344827586,3.272875,28.63367647058824,26.383353741496595,41.24971428571428,5.191416666666667,37.4194,20.2294,14.848250000000002,4.6175,59.7618,15.0186,30.533757575757576,18.729000000000003,6.49525,6.445799999999998,32.42675,5.5595,21.01884375,14.073454545454544
134.0,mmlw-e5-base,5.199310344827586,5.0415,27.16735294117647,29.03908843537415,38.83042857142857,5.926805555555555,35.1116,12.9778,12.174,6.80625,56.351,10.446,27.542696969696973,11.515,7.4695,7.103800000000001,30.46725,6.7716666666666665,18.6009375,11.142060606060609
135.0,MoD-Embedding,75.665,76.319,58.803,73.17800000000001,54.41,60.488,53.396,70.17,,,,67.975,53.749,68.278,,82.188,,,,62.0
136.0,Ivysaur,5.642172413793103,3.573625,26.52941176470588,23.750003401360544,38.02142857142857,5.663166666666666,33.359,20.219,14.78225,6.316249999999999,56.15460000000001,12.3346,27.241878787878782,25.767,6.627750000000001,5.7908,29.74225,5.546333333333334,19.7774375,12.918454545454546
137.0,udever-bloom-7b1,11.185857142857143,19.59042857142857,11.234484848484849,12.077418439716311,36.4005,13.62982857142857,20.824,23.7205,9.179,16.7225,38.7718,10.66475,23.02115625,,16.2955,13.296,12.479,12.3245,22.0089375,15.8940625
138.0,mmlw-e5-small,6.543379310344828,4.99675,23.55347058823529,25.901568027210885,34.32085714285714,5.898305555555556,33.7362,8.241800000000001,12.556,6.403249999999999,49.449000000000005,10.6878,25.759424242424245,7.180000000000001,8.742750000000001,7.836,32.3195,7.404166666666666,18.59559375,9.35669696969697
139.0,gemini-embedding-2-preview,74.187,78.204,56.46,53.362,54.678,62.35000000000001,52.327,71.934,,,,71.095,52.156000000000006,80.128,,80.60300000000001,,,,62.434
140.0,LaBSE-en-ru,5.964344827586207,3.375375,29.48867647058824,30.121013605442176,33.81314285714286,6.066611111111111,33.4196,3.201,8.909749999999999,4.614749999999999,49.43920000000001,61.232600000000005,29.27021212121212,7.822,6.325749999999999,5.423,37.97575,6.285833333333334,21.10078125,10.34369696969697
141.0,all-MiniLM-L12-v2,4.699103448275863,3.675,27.80763636363636,23.88715358361775,41.436142857142855,5.396914285714286,35.7164,17.357400000000002,12.27975,5.794,54.914,11.949000000000002,27.09563636363637,19.379,5.8375,6.017,27.731,5.611,19.067875,11.328515151515152
142.0,all-mpnet-base-v2,4.938310344827586,3.598428571428572,29.304969696969696,26.964481228668944,39.97157142857143,5.353285714285715,33.2992,15.4864,12.778,5.62725,55.55875,11.6794,28.129454545454543,13.535,6.087,6.1672,28.45275,5.211833333333333,17.95690625,12.371848484848485
143.0,Octen-Embedding-4B,71.343,73.922,56.187,70.0295,51.970000000000006,57.74700000000001,50.14999999999999,67.502,,,,65.068,50.935,64.149,,81.26100000000001,,,,60.024
144.0,Octen-Embedding-8B-INT8,70.43,72.14399999999999,54.043,74.25450000000001,51.805,57.63399999999999,48.872,65.922,,,,62.645,49.6,63.931,,80.783,,,,57.82899999999999
145.0,Octen-Embedding-4B-INT8,69.395,72.851,56.055,70.3315,51.095,56.928,49.003,66.217,,,,64.032,50.437,62.255,,80.22500000000001,,,,59.836
146.0,snowflake-arctic-embed-xs,4.339172413793103,1.37025,27.264205882352943,24.94047619047619,39.33785714285714,5.059777777777778,38.037200000000006,6.207199999999999,11.8725,3.6325,56.42080000000001,5.4578,30.01948484848485,30.441000000000003,5.54775,5.921800000000001,30.912250000000004,3.307833333333333,19.907375,10.166121212121212
147.0,voyage-4-large (embed_dim=2048),73.75699999999999,73.925,52.695,51.517,44.126,58.274,48.711,67.207,,,,61.399,48.006,73.78099999999999,,82.298,,,,55.796
148.0,udever-bloom-3b,8.538714285714285,17.598,7.159606060606061,5.943854609929078,18.582,15.401085714285715,15.19725,16.7895,8.205,14.7595,21.2528,9.43775,12.25296875,,12.41225,10.99425,9.27975,8.935500000000001,15.537125,11.3221875
149.0,mmlw-roberta-large,4.995551724137931,3.23275,28.45317647058824,28.359074829931973,38.31785714285714,5.005833333333333,32.017,5.5794,11.5035,3.7965,56.641,6.383799999999999,28.16766666666667,6.355,5.68075,6.0636,32.615,5.304333333333333,18.9236875,8.182848484848487
150.0,Cohere-embed-v4.0,75.054,72.194,58.627,40.691,59.17099999999999,59.116,53.523,69.308,,,,67.345,57.754000000000005,58.283,,73.072,,,,54.795
151.0,Octen-Embedding-0.6B,69.339,65.794,54.43599999999999,77.92325,52.92400000000001,51.014,50.01,63.121,,,,60.164,53.82,48.85,,77.024,,,,58.43000000000001
152.0,Cohere-embed-v4.0 (output_dtype=int8),74.973,72.134,58.95399999999999,40.528,59.424,58.940000000000005,53.742,69.162,,,,67.362,57.754000000000005,58.188,,73.101,,,,54.76
153.0,PIXIE-Rune-v1.0,69.66499999999999,67.56299999999999,53.769,64.55575,50.629000000000005,56.186,49.476,59.638000000000005,,,,60.56,52.61,65.73,,78.116,,,,56.237
154.0,voyage-4-large,71.897,73.05,51.63100000000001,50.9055,44.190000000000005,56.869,48.315000000000005,65.168,,,,60.019,47.366,72.726,,81.435,,,,54.729000000000006
155.0,gemma-2b-embeddings,3.87503448275862,12.382,5.713970588235294,2.7063503401360545,5.958571428571429,6.809666666666667,9.5338,14.4932,19.561,9.89175,13.028200000000002,12.5188,5.181333333333334,0.98,13.67725,10.129600000000002,12.1735,6.1418333333333335,7.199562499999999,6.688030303030304
156.0,GIST-all-MiniLM-L6-v2,3.3935172413793104,1.928,26.41008823529412,23.70679931972789,38.22942857142858,4.245666666666667,31.817400000000003,14.5102,9.968,3.773,52.9938,7.685800000000001,25.485515151515152,11.975,6.28175,5.6996,26.43425,3.765,17.2385625,9.891757575757577
157.0,ru-en-RoSBERTa,3.765172413793104,2.4395,20.157411764705884,25.30007482993197,28.972000000000005,3.304305555555556,33.0686,4.888199999999999,9.8975,3.0495,40.6122,79.38099999999999,21.97078787878788,19.77,3.5305000000000004,4.0196,26.77125,4.039666666666666,18.53721875,7.236333333333333
158.0,mmlw-roberta-base,4.137896551724139,2.921875,24.678411764705885,26.61028231292517,34.213142857142856,4.488194444444445,30.9272,6.1058,11.62275,4.3005,47.3576,5.605200000000001,23.1889393939394,11.732,5.765499999999999,6.444999999999999,30.63975,5.448666666666666,16.049218749999998,7.718090909090909
159.0,voyage-4,69.355,71.00999999999999,49.782,49.0465,43.162,54.906,47.857,63.279,,,,58.628,46.248,71.261,,79.434,,,,50.755
160.0,slx-v0.1,2.5395172413793103,1.551375,24.919911764705883,23.07873129251701,37.53985714285714,3.2341388888888893,31.1108,9.6896,9.7175,2.74875,50.865,7.727399999999999,23.114545454545453,17.11,5.09175,6.066200000000001,23.12125,2.7545,14.69271875,8.954636363636363
161.0,all-MiniLM-L6-v2,2.5395172413793103,1.551375,24.919911764705883,23.078506802721087,37.53985714285714,3.2341388888888893,31.1108,9.6896,9.7175,2.74875,50.865,7.727399999999999,23.114545454545453,17.11,5.09175,6.066200000000001,23.12125,2.7545,14.69271875,8.954636363636363
162.0,Cohere-embed-v4.0 (output_dtype=binary),70.654,67.50500000000001,53.55,39.8455,52.585,54.251000000000005,50.732,63.396,,,,62.127,52.513,53.881,,69.378,,,,51.434000000000005
163.0,Bulbasaur,2.93496551724138,2.146375,19.001882352941177,18.47771768707483,31.336,3.3070277777777783,24.701999999999995,15.3494,8.48525,3.3125,43.4066,4.2444,20.68515151515152,26.878,5.057499999999999,5.512599999999999,24.0195,2.688,14.1035,9.315212121212122
164.0,voyage-3.5 (output_dtype=int8),67.699,68.03399999999999,47.093,46.972,39.267,49.216,45.51,61.517,,,,59.353,46.407,67.131,,79.666,,,,49.048
165.0,rubert-tiny-turbo,3.6428965517241374,2.76,14.12170588235294,15.153816326530611,13.405285714285714,3.755416666666666,18.0112,2.1796,7.583000000000001,3.7815,25.7786,68.804,13.491121212121213,9.462,5.64775,4.619,16.0515,4.3261666666666665,12.69115625,6.2549090909090905
166.0,Wartortle,2.164551724137932,2.9695,15.941382352941178,14.591472789115649,27.03685714285714,3.05625,21.3562,13.664599999999998,8.47475,4.259,38.566,4.66,15.850636363636363,23.366,5.54975,4.4812,26.35525,3.2525,12.680687499999998,7.0431212121212114
167.0,potion-base-8M,2.8091379310344826,4.209875,12.903941176470587,12.811585034013609,19.251285714285714,2.8514722222222217,18.1142,8.730599999999999,9.5845,4.7162500000000005,29.71700000000001,6.306399999999999,12.111,10.577,6.0592500000000005,5.6866,17.25775,3.8981666666666666,9.518,8.634060606060606
168.0,USER-bge-m3,8.214448275862068,0.5910000000000001,46.96686666666666,49.07782692307692,28.457666666666668,8.503666666666666,49.234,0.413,,,88.235,87.2226,46.243344827586206,66.566,,0.04,,,32.13871428571428,13.70406896551724
169.0,gte-micro-v4,2.197793103448276,1.567,19.595735294117645,19.94519047619048,31.95457142857144,2.3655,26.2594,12.6244,6.287999999999999,1.844,45.7826,3.8218,21.45790909090909,23.956,4.04875,5.724,24.7035,2.095666666666667,13.809125,8.999121212121212
170.0,voyage-4-lite,61.985,69.20100000000001,47.171,45.6455,41.602,53.378,46.019,54.096,,,,52.666,45.047,65.473,,77.548,,,,46.95
171.0,Squirtle,2.3190344827586205,2.92525,14.073,11.814027210884356,22.86742857142857,2.9315277777777777,17.9126,12.659199999999998,8.841249999999999,4.3655,31.474,4.5166,13.666454545454544,22.527,5.18325,4.0616,23.03075,3.6725,10.91265625,6.538090909090909
172.0,Venusaur,2.513413793103448,2.14975,15.37185294117647,13.047159863945575,23.49414285714285,3.1550277777777773,19.2336,13.589199999999998,6.738999999999999,3.61575,31.7328,4.1202000000000005,14.990939393939392,25.265,5.14725,4.013400000000001,21.248,3.0011666666666668,12.30440625,6.99469696969697
173.0,M2V_base_glove_subword,2.6948620689655174,4.054625,11.282411764705882,9.606248299319727,14.960285714285714,2.983888888888889,14.8078,7.8344,9.041250000000002,4.71475,25.458600000000004,6.143400000000001,11.425454545454546,10.678,5.78425,4.8950000000000005,15.904000000000002,3.8773333333333335,8.343437499999999,8.256424242424243
174.0,German_Semantic_STS_V2,4.406310344827586,2.5177500000000004,32.88094117647059,15.065945578231291,25.248857142857144,4.030944444444445,19.5294,1.4702000000000002,7.69825,3.863,33.9196,5.4964,18.5650303030303,3.853,5.4185,4.4114,14.39675,3.566333333333333,10.8420625,5.249272727272727
175.0,silma-embeddding-matryoshka-v0.1,22.26679310344828,2.46225,11.800235294117648,13.073765306122448,11.653714285714283,4.850694444444445,12.3648,2.22,6.515,3.4472500000000004,16.4538,4.711600000000001,12.21842424242424,0.622,4.73725,3.8896,13.16725,7.695833333333334,13.07246875,7.009303030303031
176.0,potion-base-4M,2.7859310344827586,3.94825,11.079117647058824,11.23570068027211,16.734999999999996,2.7423333333333333,14.976399999999998,7.9898,9.0635,4.52825,25.280800000000003,5.8766,10.724363636363636,9.397,5.6195,5.3638,14.911,3.7305,8.3955,7.978181818181818
177.0,M2V_base_glove,3.480586206896552,3.362125,10.956323529411764,14.76761224489796,12.272142857142857,2.377527777777778,19.817,1.5584,9.2715,4.09825,18.9112,3.9512,10.656272727272729,9.278,6.431000000000001,5.166,21.93825,5.786666666666667,11.08884375,4.192545454545455
178.0,M2V_base_output,2.7008275862068967,4.036625,10.433029411764704,8.873969387755102,13.560999999999998,2.8769444444444443,13.3746,8.1738,9.04825,4.58725,21.8394,5.905399999999999,9.491363636363635,8.828999999999999,5.72525,4.843999999999999,13.7075,3.870833333333333,7.61040625,7.49669696969697
179.0,udever-bloom-560m,3.813206896551725,7.692375,2.149558823529412,2.79209187279152,10.7258,5.873583333333333,4.3436,8.1498,2.171,6.5015,13.100600000000002,1.1122,5.566818181818181,2.038,8.91025,5.315,2.9497499999999994,5.467666666666666,5.03909375,6.203606060606061
180.0,Arabert-all-nli-triplet-Matryoshka,15.719482758620687,2.392,9.316970588235296,9.137673469387757,8.725285714285715,4.5728333333333335,7.3492,2.171,6.639749999999999,3.438,12.319,5.2128,8.338818181818182,1.151,4.91575,3.8568000000000007,13.76075,7.2666666666666675,10.81165625,6.354727272727273
181.0,cai-lunaris-text-embeddings,3.178413793103448,2.232,15.327058823529413,15.138942176870748,25.70628571428572,3.517777777777778,16.0382,5.2364,6.929499999999999,3.1525,34.04580000000001,4.2982,16.380787878787878,5.904,4.4135,4.2012,17.080499999999997,3.569666666666667,10.010125,6.174515151515151
182.0,gte-micro,1.9341379310344824,1.5765000000000002,13.756647058823528,13.769210884353742,26.25285714285714,2.140388888888889,16.334799999999998,6.7654000000000005,5.17675,2.3285,36.5322,2.4968,15.626424242424244,22.242,3.553,4.7462,16.69325,2.002833333333333,9.06259375,5.43430303030303
183.0,voyage-3.5 (output_dtype=binary),57.729,59.344,40.374,39.6755,32.475,41.095,39.462,50.575,,,,49.915,38.444,55.025,,73.285,,,,41.204
184.0,potion-base-2M,2.630310344827586,3.523,8.291911764705883,8.652091836734693,12.245,2.5666111111111114,10.258,6.7576,8.06,4.02275,18.4184,5.7416,8.335757575757576,6.339,5.089499999999999,4.7124,11.46325,3.4456666666666664,6.684875,6.550272727272727
185.0,Arabic-mpnet-base-all-nli-triplet,5.930793103448276,2.036125,5.767235294117647,4.784571428571429,9.595571428571429,3.527055555555556,8.016399999999999,3.7954,4.91025,5.656,14.438999999999998,5.7186,6.545484848484849,1.323,3.14225,2.749000000000001,9.47275,7.364333333333334,4.914124999999999,3.161424242424242
186.0,bge-m3-unsupervised,53.23,60.557,35.931999999999995,31.9045,34.123,45.792,39.063,43.127,,,,45.295,36.455,57.302,,63.835,,,,45.253
187.0,Marbert-all-nli-triplet-Matryoshka,13.00206896551724,1.855875,3.773147058823529,5.619867346938776,4.543285714285714,2.860111111111112,3.0956,1.951,4.55,2.5435,4.1712,3.4930000000000003,3.852909090909091,0.082,3.5512500000000005,2.4406,3.08025,10.067833333333333,4.22953125,3.83739393939394
188.0,rubert-tiny2,2.168793103448276,1.969875,5.9405882352941175,7.898333333333333,6.288714285714285,2.5153333333333334,7.270599999999999,1.4632,4.996,2.78275,11.6088,45.22560000000001,5.62769696969697,0.759,3.86325,3.0212,11.43375,3.259666666666667,6.2204375,3.673848484848485
189.0,rubert-base-cased-sentence,2.187482758620689,1.829375,7.540647058823528,5.836945578231293,6.784571428571429,2.541055555555556,9.2908,7.468,4.866750000000001,2.2420000000000004,10.4684,19.5656,6.20339393939394,1.012,3.11025,2.6262,8.649999999999999,2.4701666666666666,6.520656249999999,5.719939393939394
190.0,sbert_large_mt_nlu_ru,1.924172413793104,1.3815,3.666705882352941,4.033792517006803,3.7161428571428576,1.8964166666666664,3.263,1.2818,3.798,1.87625,4.9806,41.42439999999999,3.1633030303030303,0.536,2.4425,1.761,3.82075,2.185833333333333,2.93890625,2.2096363636363634
191.0,rubert-tiny,1.4110689655172417,0.991375,3.776470588235296,4.547812925170068,5.742857142857143,1.6006944444444444,5.196999999999999,1.2328,2.6195000000000004,1.55725,9.5172,23.2464,3.912363636363636,0.826,1.9705,1.6877999999999995,5.6305000000000005,1.8035,2.86675,1.7811818181818182
192.0,distilrubert-small-cased-conversational,1.3391379310344829,1.0034999999999998,2.7576764705882355,3.108493197278912,3.617142857142857,1.386388888888889,3.8262,1.057,1.9305,1.29875,7.332799999999999,30.353400000000004,2.463787878787879,1.953,1.6305,1.1954,4.6605,1.4046666666666665,2.37,1.5046666666666668
193.0,sbert_large_nlu_ru,1.6268275862068964,1.168,2.7519117647058824,3.251969387755102,2.228428571428571,1.5719999999999998,2.6332,0.9644,2.4792500000000004,1.541,3.4516000000000004,36.563,2.6464545454545454,0.179,1.88425,1.43,2.8542500000000004,1.7011666666666665,2.14215625,1.8343333333333327
194.0,deberta-v1-base,1.256655172413793,0.93025,1.8948235294117648,1.9160884353741496,1.662,1.0833333333333337,1.8844,0.99,1.33625,0.8685,2.6867999999999994,24.5636,1.8935454545454544,0.709,1.50725,0.8848,2.145,1.0775,1.565875,1.2993030303030304
195.0,ternary-weight-embedding,1.269793103448276,0.878375,2.344323529411765,1.9794013605442176,2.116,1.1866111111111113,2.022,2.3518,1.355,1.405,3.5972000000000004,1.3938,2.2000303030303034,0.7929999999999999,1.592,1.0026,3.18425,1.084,2.10346875,3.114484848484848
196.0,jina-embeddings-v2-small-en,1.2274827586206898,1.058125,2.312588235294118,2.9408877551020405,2.338714285714285,1.2273333333333334,2.468,1.8998,1.6337499999999998,1.2895,3.73,0.8954,2.300666666666667,0.713,1.47975,1.1464,2.65425,1.4686666666666666,1.81659375,1.6130000000000002
197.0,jina-embeddings-v2-base-en,1.152,1.566375,2.9908823529411768,1.6985986394557822,0.5030000000000001,1.666277777777778,0.9923999999999998,1.0744,0.926,1.00575,13.7988,0.7338,1.1714242424242425,0.0,0.93825,0.8737999999999999,1.04025,1.0763333333333334,1.14821875,1.2883030303030305
198.0,baseline-random-encoder,1.299689655172414,0.69775,1.1327941176470588,0.8700986394557823,0.497,1.165722222222222,0.9088,0.8133999999999999,0.98,0.7815000000000001,0.8675999999999999,0.905,1.1511818181818183,0.0,0.6835,0.7052,0.91725,0.8106666666666666,1.2388125,1.0668787878787878
199.0,granite-embedding-english-r2,8.669,0.921,23.766,69.574,26.898,5.252,21.985,17.593,,,,20.195,29.879,27.773,,0.5349999999999999,,,,13.006
